transaction_id,amount,risk_score,event_hour,billing_shipping_mismatch,customer_transaction_count,merchant_transaction_count,device_transaction_count,session_transaction_count,ip_transaction_count,customer_account_age_days,customer_historical_decline_rate,customer_historical_spend_mean,merchant_age_days,merchant_refund_rate,merchant_chargeback_rate,merchant_volume_growth_rate,device_ip_reputation_score,device_first_seen_days_ago,device_failed_login_count,label,attack_bucket,attack_subtype,attack_id,scenario_id,simulation_segment,currency_code,channel_code,rail_code,transaction_type_code,status_code,billing_country_code,shipping_country_code,merchant_category_code,payment_method_type_code,auth_result_code
txn_c19f05623f9c,12.42,0.528,0,1,40,40,40,3,11,690.0,0.307,83.01,141.0,0.1328,0.0682,0.2459,0.7042,224.0,2.0,1,identity_onboarding_fraud,mule_account_creation,identity_mule_account_001,scn_33f8d175e754,overt_fraud,4,9,3,1,0,3,4,1,0,0
txn_9fcb926a0084,25.79,0.08,1,0,40,40,40,3,11,690.0,0.307,83.01,141.0,0.1328,0.0682,0.2459,0.7042,224.0,2.0,1,identity_onboarding_fraud,mule_account_creation,identity_mule_account_001,scn_33f8d175e754,overt_fraud,1,9,3,1,0,3,3,1,0,0
txn_209213606cbc,91.26,0.3217,2,0,40,40,40,3,10,690.0,0.307,83.01,141.0,0.1328,0.0682,0.2459,0.7042,224.0,2.0,1,identity_onboarding_fraud,mule_account_creation,identity_mule_account_001,scn_33f8d175e754,overt_fraud,1,9,3,1,0,5,5,2,0,0
txn_d254307d4f95,29.84,0.1817,3,0,40,40,40,3,10,690.0,0.307,83.01,141.0,0.1328,0.0682,0.2459,0.7042,224.0,2.0,1,identity_onboarding_fraud,mule_account_creation,identity_mule_account_001,scn_33f8d175e754,overt_fraud,2,9,3,1,0,4,4,2,0,0
txn_22ad41ee7e58,164.99,0.4095,5,0,40,40,40,3,10,690.0,0.307,83.01,141.0,0.1328,0.0682,0.2459,0.7042,224.0,2.0,1,identity_onboarding_fraud,mule_account_creation,identity_mule_account_001,scn_33f8d175e754,overt_fraud,1,9,3,1,0,5,5,0,0,0
txn_26560b7730e0,43.11,0.2408,6,0,40,40,40,3,10,690.0,0.307,83.01,141.0,0.1328,0.0682,0.2459,0.7042,224.0,2.0,1,identity_onboarding_fraud,mule_account_creation,identity_mule_account_001,scn_33f8d175e754,overt_fraud,2,9,3,1,0,2,2,4,0,0
txn_cd23e9a0eadc,123.05,0.2134,7,1,40,40,40,3,9,690.0,0.307,83.01,141.0,0.1328,0.0682,0.2459,0.7042,224.0,2.0,1,identity_onboarding_fraud,mule_account_creation,identity_mule_account_001,scn_33f8d175e754,overt_fraud,1,9,3,1,0,5,3,3,0,0
txn_a67f359e0f2c,115.92,0.3113,8,0,40,40,40,1,9,690.0,0.307,83.01,141.0,0.1328,0.0682,0.2459,0.7042,224.0,2.0,1,identity_onboarding_fraud,mule_account_creation,identity_mule_account_001,scn_33f8d175e754,overt_fraud,4,9,3,1,0,5,5,0,0,0
txn_1d18f6a41dd5,6.99,0.3935,9,0,16,16,16,3,9,803.0,0.1646,272.67,54.0,0.224,0.0236,0.072,0.482,162.0,2.0,1,identity_onboarding_fraud,stolen_identity_signup,identity_stolen_signup_001,scn_cde3aa617988,overt_fraud,4,9,4,1,0,0,0,2,3,0
txn_218cf51add5e,22.84,0.6155,11,0,16,16,16,3,10,803.0,0.1646,272.67,54.0,0.224,0.0236,0.072,0.482,162.0,2.0,1,identity_onboarding_fraud,stolen_identity_signup,identity_stolen_signup_001,scn_cde3aa617988,overt_fraud,3,9,4,1,0,2,2,4,3,0
txn_077ecf2a486f,96.78,0.3278,12,0,16,16,16,3,11,803.0,0.1646,272.67,54.0,0.224,0.0236,0.072,0.482,162.0,2.0,1,identity_onboarding_fraud,stolen_identity_signup,identity_stolen_signup_001,scn_cde3aa617988,overt_fraud,4,9,4,1,0,1,1,3,3,0
txn_ea48db7355cd,19.6,0.1648,13,0,16,16,16,3,11,803.0,0.1646,272.67,54.0,0.224,0.0236,0.072,0.482,162.0,2.0,1,identity_onboarding_fraud,stolen_identity_signup,identity_stolen_signup_001,scn_cde3aa617988,overt_fraud,1,9,4,1,0,5,5,5,3,0
txn_6a47d8add6d0,31.73,0.5426,14,0,16,16,16,3,12,803.0,0.1646,272.67,54.0,0.224,0.0236,0.072,0.482,162.0,2.0,1,identity_onboarding_fraud,stolen_identity_signup,identity_stolen_signup_001,scn_cde3aa617988,overt_fraud,1,9,4,1,0,1,1,4,3,0
txn_d1a13e580f68,21.73,0.2169,15,0,16,16,16,3,13,803.0,0.1646,272.67,54.0,0.224,0.0236,0.072,0.482,162.0,2.0,1,identity_onboarding_fraud,stolen_identity_signup,identity_stolen_signup_001,scn_cde3aa617988,overt_fraud,3,9,4,1,0,1,1,2,3,0
txn_9f962caa6abc,156.5,0.1764,16,0,16,16,16,3,14,803.0,0.1646,272.67,54.0,0.224,0.0236,0.072,0.482,162.0,2.0,1,identity_onboarding_fraud,stolen_identity_signup,identity_stolen_signup_001,scn_cde3aa617988,overt_fraud,4,9,4,1,0,5,5,6,3,0
txn_a3b02a07c56d,70.74,0.2507,18,1,16,16,16,3,15,803.0,0.1646,272.67,54.0,0.224,0.0236,0.072,0.482,162.0,2.0,1,identity_onboarding_fraud,stolen_identity_signup,identity_stolen_signup_001,scn_cde3aa617988,overt_fraud,4,9,4,1,0,4,2,1,3,0
txn_80d83b69f16f,9.04,0.3975,19,0,16,16,16,3,16,803.0,0.1646,272.67,54.0,0.224,0.0236,0.072,0.482,162.0,2.0,1,identity_onboarding_fraud,stolen_identity_signup,identity_stolen_signup_001,scn_cde3aa617988,overt_fraud,3,9,4,1,0,0,0,0,3,0
txn_c3709d3d5878,62.27,0.4779,20,0,16,16,16,3,17,803.0,0.1646,272.67,54.0,0.224,0.0236,0.072,0.482,162.0,2.0,1,identity_onboarding_fraud,stolen_identity_signup,identity_stolen_signup_001,scn_cde3aa617988,overt_fraud,3,9,4,1,0,0,0,3,3,0
txn_8ead8af38871,39.51,0.6454,21,1,16,16,16,3,18,803.0,0.1646,272.67,54.0,0.224,0.0236,0.072,0.482,162.0,2.0,1,identity_onboarding_fraud,stolen_identity_signup,identity_stolen_signup_001,scn_cde3aa617988,overt_fraud,3,9,4,1,0,3,5,0,3,0
txn_6826a925e649,146.11,0.3246,22,0,16,16,16,3,19,803.0,0.1646,272.67,54.0,0.224,0.0236,0.072,0.482,162.0,2.0,1,identity_onboarding_fraud,stolen_identity_signup,identity_stolen_signup_001,scn_cde3aa617988,overt_fraud,2,9,4,1,0,0,0,5,3,0
txn_ef552fb5a250,25.62,0.8834,0,0,16,16,16,3,18,803.0,0.1646,272.67,54.0,0.224,0.0236,0.072,0.482,162.0,2.0,1,identity_onboarding_fraud,stolen_identity_signup,identity_stolen_signup_001,scn_cde3aa617988,overt_fraud,2,9,4,1,0,4,4,2,3,0
txn_4b0593b7019f,54.5,0.1498,1,1,16,16,16,3,19,803.0,0.1646,272.67,54.0,0.224,0.0236,0.072,0.482,162.0,2.0,1,identity_onboarding_fraud,stolen_identity_signup,identity_stolen_signup_001,scn_cde3aa617988,overt_fraud,3,9,4,1,0,3,0,3,3,0
txn_55309f50e35e,16.67,0.4956,2,0,16,16,16,3,19,803.0,0.1646,272.67,54.0,0.224,0.0236,0.072,0.482,162.0,2.0,1,identity_onboarding_fraud,stolen_identity_signup,identity_stolen_signup_001,scn_cde3aa617988,overt_fraud,0,9,4,1,0,2,2,3,3,0
txn_92a3447d8168,249.91,0.3037,3,0,16,16,16,1,20,803.0,0.1646,272.67,54.0,0.224,0.0236,0.072,0.482,162.0,2.0,1,identity_onboarding_fraud,stolen_identity_signup,identity_stolen_signup_001,scn_cde3aa617988,overt_fraud,2,9,4,1,0,1,1,0,3,0
txn_682218f258c3,193.33,0.1873,9,0,11,11,11,3,10,1551.0,0.0431,220.56,1958.0,0.0123,0.0124,0.1186,0.1072,212.0,0.0,1,identity_onboarding_fraud,synthetic_identity,identity_synthetic_001,scn_3abb87b65aff,stealth_fraud,4,9,4,1,0,1,1,6,3,0
txn_f6a494dab98b,87.66,0.5812,11,0,11,11,11,3,11,1551.0,0.0431,220.56,1958.0,0.0123,0.0124,0.1186,0.1072,212.0,0.0,1,identity_onboarding_fraud,synthetic_identity,identity_synthetic_001,scn_3abb87b65aff,stealth_fraud,3,9,4,1,0,4,4,4,3,0
txn_1520775aab7d,48.64,0.4149,12,0,11,11,11,3,11,1551.0,0.0431,220.56,1958.0,0.0123,0.0124,0.1186,0.1072,212.0,0.0,1,identity_onboarding_fraud,synthetic_identity,identity_synthetic_001,scn_3abb87b65aff,stealth_fraud,3,9,4,1,0,3,3,3,3,0
txn_59cd9c564325,32.86,0.3192,13,0,11,11,11,3,12,1551.0,0.0431,220.56,1958.0,0.0123,0.0124,0.1186,0.1072,212.0,0.0,1,identity_onboarding_fraud,synthetic_identity,identity_synthetic_001,scn_3abb87b65aff,stealth_fraud,3,9,4,1,0,1,1,1,3,0
txn_70e8a9121fed,41.48,0.3184,15,0,11,11,11,3,13,1551.0,0.0431,220.56,1958.0,0.0123,0.0124,0.1186,0.1072,212.0,0.0,1,identity_onboarding_fraud,synthetic_identity,identity_synthetic_001,scn_3abb87b65aff,stealth_fraud,0,9,4,1,0,1,1,1,3,0
txn_69fb285e462d,33.82,0.3349,16,0,11,11,11,3,14,1551.0,0.0431,220.56,1958.0,0.0123,0.0124,0.1186,0.1072,212.0,0.0,1,identity_onboarding_fraud,synthetic_identity,identity_synthetic_001,scn_3abb87b65aff,stealth_fraud,3,9,4,1,0,5,5,1,3,0
txn_e156044cd8c5,75.5,0.5259,18,0,11,11,11,3,15,1551.0,0.0431,220.56,1958.0,0.0123,0.0124,0.1186,0.1072,212.0,0.0,1,identity_onboarding_fraud,synthetic_identity,identity_synthetic_001,scn_3abb87b65aff,stealth_fraud,2,9,4,1,0,3,3,5,3,0
txn_ae3ddb8c66a1,23.01,0.3773,19,0,11,11,11,3,16,1551.0,0.0431,220.56,1958.0,0.0123,0.0124,0.1186,0.1072,212.0,0.0,1,identity_onboarding_fraud,synthetic_identity,identity_synthetic_001,scn_3abb87b65aff,stealth_fraud,3,9,4,1,0,5,5,4,3,0
txn_54ca458c2c17,17.47,0.1226,20,0,11,11,11,3,17,1551.0,0.0431,220.56,1958.0,0.0123,0.0124,0.1186,0.1072,212.0,0.0,1,identity_onboarding_fraud,synthetic_identity,identity_synthetic_001,scn_3abb87b65aff,stealth_fraud,4,9,4,1,0,4,4,0,3,0
txn_22be6e94c562,48.02,0.4163,22,0,11,11,11,2,18,1551.0,0.0431,220.56,1958.0,0.0123,0.0124,0.1186,0.1072,212.0,0.0,1,identity_onboarding_fraud,synthetic_identity,identity_synthetic_001,scn_3abb87b65aff,stealth_fraud,1,9,4,1,0,5,5,0,3,0
txn_df91b6961bb7,209.11,0.3597,23,0,11,11,11,2,19,1551.0,0.0431,220.56,1958.0,0.0123,0.0124,0.1186,0.1072,212.0,0.0,1,identity_onboarding_fraud,synthetic_identity,identity_synthetic_001,scn_3abb87b65aff,stealth_fraud,0,9,4,1,0,2,2,0,3,0
txn_511618fef5a5,6.99,0.08,9,0,12,12,12,3,11,495.0,0.3391,326.43,874.0,0.1507,0.0295,0.651,0.2244,147.0,2.0,1,identity_onboarding_fraud,synthetic_business,identity_synthetic_business_001,scn_21c7e145a44a,overt_fraud,1,7,1,1,0,2,2,1,2,0
txn_ac2c09b7f1e5,118.33,0.4777,11,0,12,12,12,3,11,495.0,0.3391,326.43,874.0,0.1507,0.0295,0.651,0.2244,147.0,2.0,1,identity_onboarding_fraud,synthetic_business,identity_synthetic_business_001,scn_21c7e145a44a,overt_fraud,2,7,1,1,0,5,5,2,1,0
txn_5e6e3a5aa786,28.59,0.08,12,0,12,12,12,3,12,495.0,0.3391,326.43,874.0,0.1507,0.0295,0.651,0.2244,147.0,2.0,1,identity_onboarding_fraud,synthetic_business,identity_synthetic_business_001,scn_21c7e145a44a,overt_fraud,3,7,1,1,0,5,5,1,2,0
txn_bf64c9d5dc0d,62.11,0.1543,13,0,12,12,12,3,13,495.0,0.3391,326.43,874.0,0.1507,0.0295,0.651,0.2244,147.0,2.0,1,identity_onboarding_fraud,synthetic_business,identity_synthetic_business_001,scn_21c7e145a44a,overt_fraud,3,7,1,1,0,4,4,1,1,0
txn_1df8270ac8e7,13.2,0.1193,14,0,12,12,12,3,14,495.0,0.3391,326.43,874.0,0.1507,0.0295,0.651,0.2244,147.0,2.0,1,identity_onboarding_fraud,synthetic_business,identity_synthetic_business_001,scn_21c7e145a44a,overt_fraud,4,7,1,1,0,0,0,2,1,0
txn_627596b31710,36.07,0.2949,16,0,12,12,12,3,15,495.0,0.3391,326.43,874.0,0.1507,0.0295,0.651,0.2244,147.0,2.0,1,identity_onboarding_fraud,synthetic_business,identity_synthetic_business_001,scn_21c7e145a44a,overt_fraud,3,7,1,1,0,3,3,0,1,0
txn_6f3921895a19,36.69,0.4078,17,0,12,12,12,3,16,495.0,0.3391,326.43,874.0,0.1507,0.0295,0.651,0.2244,147.0,2.0,1,identity_onboarding_fraud,synthetic_business,identity_synthetic_business_001,scn_21c7e145a44a,overt_fraud,0,7,1,1,0,4,4,3,1,0
txn_f4a66e1e0cc5,62.83,0.6908,18,0,12,12,12,3,17,495.0,0.3391,326.43,874.0,0.1507,0.0295,0.651,0.2244,147.0,2.0,1,identity_onboarding_fraud,synthetic_business,identity_synthetic_business_001,scn_21c7e145a44a,overt_fraud,1,7,1,1,0,0,0,3,2,0
txn_c34e2b9ecffa,81.48,0.2239,19,0,12,12,12,3,18,495.0,0.3391,326.43,874.0,0.1507,0.0295,0.651,0.2244,147.0,2.0,1,identity_onboarding_fraud,synthetic_business,identity_synthetic_business_001,scn_21c7e145a44a,overt_fraud,3,7,1,1,0,1,1,1,1,0
txn_c27037301d64,10.06,0.3106,21,0,12,12,12,3,19,495.0,0.3391,326.43,874.0,0.1507,0.0295,0.651,0.2244,147.0,2.0,1,identity_onboarding_fraud,synthetic_business,identity_synthetic_business_001,scn_21c7e145a44a,overt_fraud,1,7,1,1,0,4,4,4,1,0
txn_08bd59797eeb,79.08,0.1989,22,0,12,12,12,3,18,495.0,0.3391,326.43,874.0,0.1507,0.0295,0.651,0.2244,147.0,2.0,1,identity_onboarding_fraud,synthetic_business,identity_synthetic_business_001,scn_21c7e145a44a,overt_fraud,3,7,1,1,0,2,2,4,1,0
txn_487fb91bbd54,20.8,0.3975,23,0,12,12,12,3,19,495.0,0.3391,326.43,874.0,0.1507,0.0295,0.651,0.2244,147.0,2.0,1,identity_onboarding_fraud,synthetic_business,identity_synthetic_business_001,scn_21c7e145a44a,overt_fraud,4,7,1,1,1,4,4,4,1,1
txn_aa9fe97c512c,855.46,0.4031,9,0,55,55,55,3,11,2159.0,0.0796,259.41,3503.0,0.0001,0.0082,0.0907,0.0686,1052.0,0.0,1,merchant_ecosystem_abuse,bust_out_merchant,merchant_bustout_001,scn_33316761f03d,stealth_fraud,0,7,1,1,0,0,0,0,2,0
txn_1f8d2099e15a,520.16,0.4329,11,0,55,55,55,3,12,2159.0,0.0796,259.41,3503.0,0.0001,0.0082,0.0907,0.0686,1052.0,0.0,1,merchant_ecosystem_abuse,bust_out_merchant,merchant_bustout_001,scn_33316761f03d,stealth_fraud,1,7,1,1,0,0,0,0,1,0
txn_80f317d97afd,1046.92,0.3205,12,1,55,55,55,3,13,2159.0,0.0796,259.41,3503.0,0.0001,0.0082,0.0907,0.0686,1052.0,0.0,1,merchant_ecosystem_abuse,bust_out_merchant,merchant_bustout_001,scn_33316761f03d,stealth_fraud,1,7,1,1,0,0,5,1,2,0
txn_f3a56a6ca3c4,382.6,0.354,13,0,55,55,55,3,14,2159.0,0.0796,259.41,3503.0,0.0001,0.0082,0.0907,0.0686,1052.0,0.0,1,merchant_ecosystem_abuse,bust_out_merchant,merchant_bustout_001,scn_33316761f03d,stealth_fraud,2,7,1,1,0,3,3,0,1,0
txn_9e90cd63124f,1125.91,0.3564,14,0,55,55,55,3,15,2159.0,0.0796,259.41,3503.0,0.0001,0.0082,0.0907,0.0686,1052.0,0.0,1,merchant_ecosystem_abuse,bust_out_merchant,merchant_bustout_001,scn_33316761f03d,stealth_fraud,2,7,1,1,0,5,5,0,2,0
txn_c9f07d21317d,1002.23,0.1226,16,0,55,55,55,3,16,2159.0,0.0796,259.41,3503.0,0.0001,0.0082,0.0907,0.0686,1052.0,0.0,1,merchant_ecosystem_abuse,bust_out_merchant,merchant_bustout_001,scn_33316761f03d,stealth_fraud,1,7,1,1,0,3,3,0,2,0
txn_d8667b08abd7,150.2,0.2695,17,0,55,55,55,3,17,2159.0,0.0796,259.41,3503.0,0.0001,0.0082,0.0907,0.0686,1052.0,0.0,1,merchant_ecosystem_abuse,bust_out_merchant,merchant_bustout_001,scn_33316761f03d,stealth_fraud,3,7,1,1,0,5,5,4,1,0
txn_1717ff47e22a,1071.16,0.4445,18,0,55,55,55,3,18,2159.0,0.0796,259.41,3503.0,0.0001,0.0082,0.0907,0.0686,1052.0,0.0,1,merchant_ecosystem_abuse,bust_out_merchant,merchant_bustout_001,scn_33316761f03d,stealth_fraud,3,7,1,1,0,3,3,1,2,0
txn_f8bcb9d71122,340.33,0.5045,20,0,55,55,55,3,19,2159.0,0.0796,259.41,3503.0,0.0001,0.0082,0.0907,0.0686,1052.0,0.0,1,merchant_ecosystem_abuse,bust_out_merchant,merchant_bustout_001,scn_33316761f03d,stealth_fraud,2,7,1,1,0,3,3,4,2,0
txn_49bcb8293c15,427.98,0.4212,21,0,55,55,55,3,18,2159.0,0.0796,259.41,3503.0,0.0001,0.0082,0.0907,0.0686,1052.0,0.0,1,merchant_ecosystem_abuse,bust_out_merchant,merchant_bustout_001,scn_33316761f03d,stealth_fraud,2,7,1,1,0,3,3,4,1,0
txn_7334e3b8b66e,1214.46,0.1487,22,0,55,55,55,3,19,2159.0,0.0796,259.41,3503.0,0.0001,0.0082,0.0907,0.0686,1052.0,0.0,1,merchant_ecosystem_abuse,bust_out_merchant,merchant_bustout_001,scn_33316761f03d,stealth_fraud,2,7,1,1,0,5,5,4,1,0
txn_32f305bc5560,733.53,0.5798,23,1,55,55,55,3,19,2159.0,0.0796,259.41,3503.0,0.0001,0.0082,0.0907,0.0686,1052.0,0.0,1,merchant_ecosystem_abuse,bust_out_merchant,merchant_bustout_001,scn_33316761f03d,stealth_fraud,4,7,1,1,0,2,0,1,2,0
txn_8ecfa967d329,1145.72,0.08,1,0,55,55,55,3,20,2159.0,0.0796,259.41,3503.0,0.0001,0.0082,0.0907,0.0686,1052.0,0.0,1,merchant_ecosystem_abuse,bust_out_merchant,merchant_bustout_001,scn_33316761f03d,stealth_fraud,3,7,1,1,0,1,1,1,2,0
txn_2b978aad2e9d,244.54,0.1323,2,0,55,55,55,3,20,2159.0,0.0796,259.41,3503.0,0.0001,0.0082,0.0907,0.0686,1052.0,0.0,1,merchant_ecosystem_abuse,bust_out_merchant,merchant_bustout_001,scn_33316761f03d,stealth_fraud,4,7,1,1,0,1,1,0,2,0
txn_2dbfd83b8f2f,183.76,0.2073,3,0,55,55,55,3,20,2159.0,0.0796,259.41,3503.0,0.0001,0.0082,0.0907,0.0686,1052.0,0.0,1,merchant_ecosystem_abuse,bust_out_merchant,merchant_bustout_001,scn_33316761f03d,stealth_fraud,0,7,1,1,0,4,4,0,2,0
txn_0a47af99aadf,767.29,0.5834,4,0,55,55,55,3,20,2159.0,0.0796,259.41,3503.0,0.0001,0.0082,0.0907,0.0686,1052.0,0.0,1,merchant_ecosystem_abuse,bust_out_merchant,merchant_bustout_001,scn_33316761f03d,stealth_fraud,2,7,1,1,1,0,0,4,1,1
txn_f9df7fc77d75,1191.13,0.3543,6,0,55,55,55,3,18,2159.0,0.0796,259.41,3503.0,0.0001,0.0082,0.0907,0.0686,1052.0,0.0,1,merchant_ecosystem_abuse,bust_out_merchant,merchant_bustout_001,scn_33316761f03d,stealth_fraud,4,7,1,1,0,4,4,4,2,0
txn_a2485a279656,479.34,0.08,7,0,55,55,55,3,17,2159.0,0.0796,259.41,3503.0,0.0001,0.0082,0.0907,0.0686,1052.0,0.0,1,merchant_ecosystem_abuse,bust_out_merchant,merchant_bustout_001,scn_33316761f03d,stealth_fraud,0,7,1,1,0,2,2,1,2,0
txn_4c287d05d2fa,873.81,0.08,8,0,55,55,55,3,17,2159.0,0.0796,259.41,3503.0,0.0001,0.0082,0.0907,0.0686,1052.0,0.0,1,merchant_ecosystem_abuse,bust_out_merchant,merchant_bustout_001,scn_33316761f03d,stealth_fraud,3,7,1,1,0,4,4,4,1,0
txn_43e114112ebe,718.68,0.6477,10,1,55,55,55,3,16,2159.0,0.0796,259.41,3503.0,0.0001,0.0082,0.0907,0.0686,1052.0,0.0,1,merchant_ecosystem_abuse,bust_out_merchant,merchant_bustout_001,scn_33316761f03d,stealth_fraud,2,7,1,1,0,3,5,4,1,0
txn_02834c984d9d,800.78,0.2881,11,0,55,55,55,3,15,2159.0,0.0796,259.41,3503.0,0.0001,0.0082,0.0907,0.0686,1052.0,0.0,1,merchant_ecosystem_abuse,bust_out_merchant,merchant_bustout_001,scn_33316761f03d,stealth_fraud,1,7,1,1,0,2,2,0,1,0
txn_cb4bc538c7f0,1341.7,0.2159,12,0,55,55,55,3,13,2159.0,0.0796,259.41,3503.0,0.0001,0.0082,0.0907,0.0686,1052.0,0.0,1,merchant_ecosystem_abuse,bust_out_merchant,merchant_bustout_001,scn_33316761f03d,stealth_fraud,1,7,1,1,0,4,4,4,1,0
txn_42361dc37b6f,844.75,0.3076,13,0,55,55,55,3,12,2159.0,0.0796,259.41,3503.0,0.0001,0.0082,0.0907,0.0686,1052.0,0.0,1,merchant_ecosystem_abuse,bust_out_merchant,merchant_bustout_001,scn_33316761f03d,stealth_fraud,3,7,1,1,0,5,5,0,2,0
txn_6d831fbd7391,457.49,0.0841,15,0,55,55,55,3,11,2159.0,0.0796,259.41,3503.0,0.0001,0.0082,0.0907,0.0686,1052.0,0.0,1,merchant_ecosystem_abuse,bust_out_merchant,merchant_bustout_001,scn_33316761f03d,stealth_fraud,3,7,1,1,0,4,4,0,1,0
txn_56d1cba05e3d,330.63,0.199,16,0,55,55,55,3,11,2159.0,0.0796,259.41,3503.0,0.0001,0.0082,0.0907,0.0686,1052.0,0.0,1,merchant_ecosystem_abuse,bust_out_merchant,merchant_bustout_001,scn_33316761f03d,stealth_fraud,1,7,1,1,0,1,1,1,2,0
txn_2b1ab384e3a6,797.49,0.4166,17,0,55,55,55,3,11,2159.0,0.0796,259.41,3503.0,0.0001,0.0082,0.0907,0.0686,1052.0,0.0,1,merchant_ecosystem_abuse,bust_out_merchant,merchant_bustout_001,scn_33316761f03d,stealth_fraud,1,7,1,1,0,1,1,4,2,0
txn_1e26d973adc0,402.78,0.3225,18,0,55,55,55,3,11,2159.0,0.0796,259.41,3503.0,0.0001,0.0082,0.0907,0.0686,1052.0,0.0,1,merchant_ecosystem_abuse,bust_out_merchant,merchant_bustout_001,scn_33316761f03d,stealth_fraud,0,7,1,1,0,2,2,4,1,0
txn_9678c9b74863,107.88,0.3658,20,0,55,55,55,3,11,2159.0,0.0796,259.41,3503.0,0.0001,0.0082,0.0907,0.0686,1052.0,0.0,1,merchant_ecosystem_abuse,bust_out_merchant,merchant_bustout_001,scn_33316761f03d,stealth_fraud,4,7,1,1,0,5,5,4,2,0
txn_2237ff335d80,528.47,0.5628,21,0,55,55,55,3,11,2159.0,0.0796,259.41,3503.0,0.0001,0.0082,0.0907,0.0686,1052.0,0.0,1,merchant_ecosystem_abuse,bust_out_merchant,merchant_bustout_001,scn_33316761f03d,stealth_fraud,2,7,1,1,0,2,2,0,2,0
txn_62376570404f,905.7,0.08,22,0,55,55,55,3,11,2159.0,0.0796,259.41,3503.0,0.0001,0.0082,0.0907,0.0686,1052.0,0.0,1,merchant_ecosystem_abuse,bust_out_merchant,merchant_bustout_001,scn_33316761f03d,stealth_fraud,2,7,1,1,0,0,0,1,1,0
txn_545ec4c0fce5,1350.87,0.4822,0,0,55,55,55,3,10,2159.0,0.0796,259.41,3503.0,0.0001,0.0082,0.0907,0.0686,1052.0,0.0,1,merchant_ecosystem_abuse,bust_out_merchant,merchant_bustout_001,scn_33316761f03d,stealth_fraud,1,7,1,1,0,0,0,1,1,0
txn_c32b0a71646a,990.03,0.4764,1,0,55,55,55,3,10,2159.0,0.0796,259.41,3503.0,0.0001,0.0082,0.0907,0.0686,1052.0,0.0,1,merchant_ecosystem_abuse,bust_out_merchant,merchant_bustout_001,scn_33316761f03d,stealth_fraud,4,7,1,1,0,1,1,0,2,0
txn_ea13aafcd461,809.85,0.223,2,0,55,55,55,3,10,2159.0,0.0796,259.41,3503.0,0.0001,0.0082,0.0907,0.0686,1052.0,0.0,1,merchant_ecosystem_abuse,bust_out_merchant,merchant_bustout_001,scn_33316761f03d,stealth_fraud,4,7,1,1,0,2,2,4,1,0
txn_a886b0ebb7f9,851.02,0.2604,3,0,55,55,55,3,10,2159.0,0.0796,259.41,3503.0,0.0001,0.0082,0.0907,0.0686,1052.0,0.0,1,merchant_ecosystem_abuse,bust_out_merchant,merchant_bustout_001,scn_33316761f03d,stealth_fraud,1,7,1,1,0,0,0,0,2,0
txn_864c19bda634,1315.02,0.3216,5,0,55,55,55,3,9,2159.0,0.0796,259.41,3503.0,0.0001,0.0082,0.0907,0.0686,1052.0,0.0,1,merchant_ecosystem_abuse,bust_out_merchant,merchant_bustout_001,scn_33316761f03d,stealth_fraud,0,7,1,1,0,0,0,1,2,0
txn_1081543f527b,250.77,0.299,6,0,55,55,55,3,9,2159.0,0.0796,259.41,3503.0,0.0001,0.0082,0.0907,0.0686,1052.0,0.0,1,merchant_ecosystem_abuse,bust_out_merchant,merchant_bustout_001,scn_33316761f03d,stealth_fraud,2,7,1,1,0,4,4,4,2,0
txn_13e7fb29e09f,1109.33,0.4361,7,0,55,55,55,3,8,2159.0,0.0796,259.41,3503.0,0.0001,0.0082,0.0907,0.0686,1052.0,0.0,1,merchant_ecosystem_abuse,bust_out_merchant,merchant_bustout_001,scn_33316761f03d,stealth_fraud,2,7,1,1,0,3,3,0,1,0
txn_1f3d4429dbe1,161.18,0.2685,8,0,55,55,55,3,8,2159.0,0.0796,259.41,3503.0,0.0001,0.0082,0.0907,0.0686,1052.0,0.0,1,merchant_ecosystem_abuse,bust_out_merchant,merchant_bustout_001,scn_33316761f03d,stealth_fraud,1,7,1,1,0,2,2,0,2,0
txn_a87b08b21fb5,137.23,0.3546,10,0,55,55,55,3,8,2159.0,0.0796,259.41,3503.0,0.0001,0.0082,0.0907,0.0686,1052.0,0.0,1,merchant_ecosystem_abuse,bust_out_merchant,merchant_bustout_001,scn_33316761f03d,stealth_fraud,4,7,1,1,0,5,5,1,2,0
txn_1a1a111d2313,704.05,0.1976,11,0,55,55,55,3,8,2159.0,0.0796,259.41,3503.0,0.0001,0.0082,0.0907,0.0686,1052.0,0.0,1,merchant_ecosystem_abuse,bust_out_merchant,merchant_bustout_001,scn_33316761f03d,stealth_fraud,4,7,1,1,0,1,1,1,2,0
txn_fcd974722740,537.72,0.1062,12,0,55,55,55,3,8,2159.0,0.0796,259.41,3503.0,0.0001,0.0082,0.0907,0.0686,1052.0,0.0,1,merchant_ecosystem_abuse,bust_out_merchant,merchant_bustout_001,scn_33316761f03d,stealth_fraud,3,7,1,1,0,5,5,0,2,0
txn_2e1a3af60ade,1344.83,0.3806,14,0,55,55,55,3,8,2159.0,0.0796,259.41,3503.0,0.0001,0.0082,0.0907,0.0686,1052.0,0.0,1,merchant_ecosystem_abuse,bust_out_merchant,merchant_bustout_001,scn_33316761f03d,stealth_fraud,0,7,1,1,0,2,2,4,2,0
